dataset,method,stage,filter_rank,library_name,differentiation_name,threshold,field_nrmse,state_rmse,active_terms,interpretability_penalty,shift_corr,reference_shift_corr,long_horizon_max_norm,stable,score,pareto_efficient
kutz_cylinder,dmd_sindy,optimization,5,poly3_trig,finite_difference,0.46415888336127775,0.21205657685838666,3.302632990808215,4,13.006478053236428,0.26503910920734924,1.0,149.04987170896246,True,2.223028284843851,False
kutz_cylinder,dmd_sindy,optimization,8,poly2_trig,spectral,1.0,0.2117982893200037,2.6138668138598775,6,12.905803362153803,0.08291042334669826,1.0,148.54944087961277,True,2.237668793643074,False
kutz_cylinder,dmd_sindy,optimization,8,poly2_trig,finite_difference,0.46415888336127775,0.21214154263873153,3.499857500856964,6,12.907096403598494,0.08291042334669826,1.0,148.81708702198418,True,2.2382060031785054,False
kutz_cylinder,dmd_sindy,optimization,4,poly3_trig,finite_difference,0.46415888336127775,0.2121704460433859,3.564479285853422,6,12.954771219704766,0.27114382789861535,1.0,148.83282914366973,True,2.2453861289991006,False
kutz_cylinder,dmd_sindy,optimization,4,poly2,spectral,0.1,0.21184562402139717,2.7529516388667217,6,12.998471255610726,0.27114382789861535,1.0,148.55007639582286,True,2.251616312363006,False
kutz_cylinder,dmd_sindy,optimization,4,poly2,spectral,0.21544346900318823,0.21184562402139717,2.7529516388667217,6,12.998471255610726,0.27114382789861535,1.0,148.55007639582286,True,2.251616312363006,False
kutz_cylinder,dmd_sindy,optimization,7,poly2_trig,spectral,0.21544346900318823,0.21181826899169107,2.6734524770538877,6,13.0,0.25948026692859444,1.0,148.52547376600236,True,2.2518182689916912,False
kutz_cylinder,dmd_sindy,optimization,4,poly2,finite_difference,0.1,0.21217033261925394,3.564227966755083,6,12.998126221528532,0.27114382789861535,1.0,148.83280711149442,True,2.2518892658485337,False
kutz_cylinder,dmd_sindy,optimization,4,poly2,finite_difference,0.21544346900318823,0.21217033261925394,3.564227966755083,6,12.998126221528532,0.27114382789861535,1.0,148.83280711149442,True,2.2518892658485337,False
kutz_cylinder,dmd_sindy,optimization,7,poly2_trig,finite_difference,0.21544346900318823,0.21213792832794323,3.491693180407101,6,13.00536086879242,0.25948026692859444,1.0,148.81294913457748,True,2.252942058646806,False
kutz_cylinder,dmd_sindy,optimization,5,poly2,spectral,0.1,0.21186519885643834,2.808465095325942,9,12.728253849494445,0.26503910920734924,1.0,148.70040565283708,True,2.256103276280605,False
kutz_cylinder,dmd_sindy,optimization,6,poly2,spectral,0.046415888336127774,0.2118269244825104,2.6988592099645086,9,12.735645795962359,0.26847679271867464,1.0,149.0402318735109,True,2.257173793876864,False
kutz_cylinder,dmd_sindy,optimization,7,poly2,finite_difference,0.021544346900318832,0.22353999045759346,14.039368831990204,7,13.008342477864915,0.25948026692859444,1.0,156.77918791125626,True,2.2797913621373307,False
